기온분석
[검색조건]
자료구분 : 일
자료형태 : 기본
지역/지점 : 제주
기간 : 20160101~20200928

날짜,지점,평균기온(℃),최저기온(℃),최고기온(℃)
2017-11-08,184,17,12.5,20.5
2017-11-09,184,14.4,10.1,19
2017-11-10,184,17.2,12.8,24.2
2017-11-11,184,12.2,10.5,14.5
2017-11-12,184,11.7,8,14.9
2017-11-13,184,13.2,9.4,17.1
2017-11-14,184,14.8,12.1,17.3
2017-11-15,184,12.6,11.1,15.3
2017-11-16,184,11,8.8,13.7
2017-11-17,184,12.8,8.9,15.8
2017-11-18,184,7.9,5.9,14.4
2017-11-19,184,8,6.5,9.8
2017-11-20,184,9.7,7.6,13.1
2017-11-21,184,9.7,6,13.5
2017-11-22,184,12.3,10.1,15.3
2017-11-23,184,9.7,8.9,11.2
2017-11-24,184,10.3,8.3,13
2017-11-25,184,12,7.7,16.2
2017-11-26,184,14.1,10.9,17.2
2017-11-27,184,9.4,7.4,11.8
2017-11-28,184,12.5,7,16.1
2017-11-29,184,12.1,9.2,14.5
2017-11-30,184,7.4,5,9.7
2017-12-01,184,6,3.9,8.2
2017-12-02,184,6.7,2.9,10.8
2017-12-03,184,10,5.4,14.3
2017-12-04,184,8.9,5.8,12.3
2017-12-05,184,5.4,2.4,7.5
2017-12-06,184,8.3,5.7,11.3
2017-12-07,184,9.7,7.3,13.2
2017-12-08,184,5.7,3.8,7.5
2017-12-09,184,8.8,6.3,11.7
2017-12-10,184,10.6,8.1,13.3
2017-12-11,184,6.2,3.5,9.3
2017-12-12,184,3.2,2.2,4.6
2017-12-13,184,3.3,2.5,4.8
2017-12-14,184,5.1,0.7,7.7
2017-12-15,184,6.9,4.3,9.3
2017-12-16,184,5.8,1.6,9.4
2017-12-17,184,3.9,2.1,5.6
2017-12-18,184,7.2,4.5,8.8
2017-12-19,184,6.3,3.8,9.5
2017-12-20,184,6.1,4.2,8.4
2017-12-21,184,7.4,6.1,9.8
2017-12-22,184,8.3,4.6,12.3
2017-12-23,184,11.4,7.9,15.1
2017-12-24,184,11.3,7.9,14.6
2017-12-25,184,6,5.4,8
2017-12-26,184,7,4.2,9.4
2017-12-27,184,4,2.4,5.9
2017-12-28,184,5.4,2.3,7.2
2017-12-29,184,8.5,4,11.7
2017-12-30,184,10.5,9.5,12.5
2017-12-31,184,7.8,6.7,9.8
2018-01-01,184,6.4,4,8.8
2018-01-02,184,7,3,10.1
2018-01-03,184,5,3.5,8.4
2018-01-04,184,3.9,2.4,4.6
2018-01-05,184,5.1,1.9,6.5
2018-01-06,184,6.2,4.8,8.7
2018-01-07,184,8.5,4.4,11.5
2018-01-08,184,8.7,6.1,11.3
2018-01-09,184,4.9,2.8,7
2018-01-10,184,2.4,-0.5,5.9
2018-01-11,184,0,-2.2,1.7
2018-01-12,184,0.7,-2.3,2.3
2018-01-13,184,4.5,1.4,6.9
2018-01-14,184,7.8,3.1,12.9
2018-01-15,184,10.8,7.8,14.4
2018-01-16,184,12.1,8.7,14.4
2018-01-17,184,9.5,8.5,11.5
2018-01-18,184,8.9,6.3,10.8
2018-01-19,184,6.8,4.3,9.4
2018-01-20,184,6.1,2.8,9.9
2018-01-21,184,8.5,3.9,11.4
2018-01-22,184,9,7.1,10.9
2018-01-23,184,2.1,0,7.6
2018-01-24,184,-1.2,-2.4,1.2
2018-01-25,184,-1.9,-2.6,-1.2
2018-01-26,184,-1.3,-2.1,-0.4
2018-01-27,184,0.9,-1.6,3.6
2018-01-28,184,2.6,0.5,4.6
2018-01-29,184,1.8,-0.1,4
2018-01-30,184,2.2,-0.2,4.1
2018-01-31,184,3.8,2.1,5
2018-02-01,184,4.5,3.2,6.8
2018-02-02,184,3.8,1.6,6.1
2018-02-03,184,1.4,-0.7,4.9
2018-02-04,184,-0.4,-2.3,0.8
2018-02-05,184,0.2,-1.7,2.6
2018-02-06,184,-0.6,-2.5,0.8
2018-02-07,184,0.6,-1.3,1.9
2018-02-08,184,2.5,-0.7,6.8
2018-02-09,184,6,1.4,11.2
2018-02-10,184,5.8,2.7,7.9
2018-02-11,184,2.5,1,5.4
2018-02-12,184,2.7,-0.1,4.1
2018-02-13,184,4.9,2.7,8.3
2018-02-14,184,9.8,2.5,15.4
2018-02-15,184,7.1,4.6,10.5
2018-02-16,184,6.1,3.9,9.7
2018-02-17,184,4.4,2.8,7.5
2018-02-18,184,6.7,1.7,10.2
2018-02-19,184,8.3,5.5,10.5
2018-02-20,184,8.4,4.6,11.9
2018-02-21,184,5.5,4.2,7.5
2018-02-22,184,5,3.2,7.6
2018-02-23,184,8.7,3.3,13.1
2018-02-24,184,9.4,5.3,13.3
2018-02-25,184,9.8,6.7,13.2
2018-02-26,184,8.1,4.2,11.9
2018-02-27,184,10.6,5.8,15
2018-02-28,184,11,6.9,17.5
2018-03-01,184,6.8,3.3,10.5
2018-03-02,184,5.7,2.8,9.1
2018-03-03,184,12,6,19.2
2018-03-04,184,17.2,10.9,23.2
2018-03-05,184,10.4,8.2,21.7
2018-03-06,184,9.6,8.2,11.3
2018-03-07,184,10,8.4,11.6
2018-03-08,184,6.8,5.1,8.6
2018-03-09,184,5.6,4.2,7.8
2018-03-10,184,8.1,4.3,11.5
2018-03-11,184,8.7,5.1,12.1
2018-03-12,184,11.2,7,15.3
2018-03-13,184,14.7,9.6,19.2
2018-03-14,184,16.9,12.5,20.3
2018-03-15,184,17.1,12,21.7
2018-03-16,184,9.5,8.8,12.1
2018-03-17,184,10,7.3,13.8
2018-03-18,184,15.2,7.8,22.3
2018-03-19,184,12.6,10.1,16.2
2018-03-20,184,8.3,6.5,10.2
2018-03-21,184,5.4,4.2,6.6
2018-03-22,184,7.3,5.3,10.4
2018-03-23,184,8.6,4.6,11.9
2018-03-24,184,12.2,7.7,16.5
2018-03-25,184,13.2,9.6,16.9
2018-03-26,184,13.7,9.7,17
2018-03-27,184,14.8,10.3,19.1
2018-03-28,184,15.1,9.5,19.1
2018-03-29,184,15.6,12,19.3
2018-03-30,184,15.5,13.5,18.9
2018-03-31,184,17,13.3,21
2018-04-01,184,18,15.2,21.3
2018-04-02,184,18,15.3,21.3
2018-04-03,184,17.7,15.3,21.5
2018-04-04,184,17.6,15.8,20.6
2018-04-05,184,17.9,14.4,21.3
2018-04-06,184,11,8.1,18.2
2018-04-07,184,7.8,5.3,9.8
2018-04-08,184,12.5,7,16.4
2018-04-09,184,14.3,12.6,16.3
2018-04-10,184,18.8,12.5,22.3
2018-04-11,184,17.2,13.6,21.2
2018-04-12,184,17,13.1,23.5
2018-04-13,184,16.4,14.3,19.5
2018-04-14,184,15.2,10.2,22.9
2018-04-15,184,11.9,9.6,15.7
2018-04-16,184,12.2,8.5,14.6
2018-04-17,184,14.5,12.3,16.6
2018-04-18,184,13.6,10.7,17.3
2018-04-19,184,15.2,9.2,20.3
2018-04-20,184,16.6,12.1,20.3
2018-04-21,184,17.4,13.2,19.5
2018-04-22,184,20.4,17.3,25.2
2018-04-23,184,18.5,16.1,21.8
2018-04-24,184,14.7,13.6,16.4
2018-04-25,184,14.6,12.6,17.8
2018-04-26,184,15.5,12.1,19.4
2018-04-27,184,16.6,13.5,21.2
2018-04-28,184,16.4,13.1,19.3
2018-04-29,184,17.3,14.4,19.3
2018-04-30,184,20.7,17.4,26.1
2018-05-01,184,20.7,16.5,26
2018-05-02,184,17.6,13.4,24.5
2018-05-03,184,15.2,12.7,19
2018-05-04,184,16.2,12.3,20.3
2018-05-05,184,19.6,13.7,22.7
2018-05-06,184,20.3,17.2,23.6
2018-05-07,184,16.8,15.5,18.1
2018-05-08,184,16,14.2,18.3
2018-05-09,184,15.7,13.8,18.1
2018-05-10,184,15.9,13.9,18.3
2018-05-11,184,17.9,12,22.8
2018-05-12,184,22.2,18.4,24.4
2018-05-13,184,17.1,14.9,21.7
2018-05-14,184,19,14.9,23.2
2018-05-15,184,21.8,17.9,26.3
2018-05-16,184,24.8,21.3,31.1
2018-05-17,184,25.7,22.1,30.1
2018-05-18,184,21.8,16.3,27.8
2018-05-19,184,16.6,15.5,17.9
2018-05-20,184,16.5,15.1,18.6
2018-05-21,184,17.7,15.7,20.3
2018-05-22,184,20.7,16.8,26.4
2018-05-23,184,17.8,16.1,22.7
2018-05-24,184,19.2,14.1,24.4
2018-05-25,184,19.9,18,24
2018-05-26,184,18.4,14.8,23.9
2018-05-27,184,19.3,16.7,23
2018-05-28,184,20.1,17.7,24
2018-05-29,184,21,19.1,26.8
2018-05-30,184,21.1,18.6,24.6
2018-05-31,184,18.8,16.8,21.8
2018-06-01,184,20.1,16.2,23.2
2018-06-02,184,22.1,19.2,25.5
2018-06-03,184,21.6,20.3,24.1
2018-06-04,184,22.8,19.5,26.7
2018-06-05,184,19.8,19.1,22.9
2018-06-06,184,20.7,18.8,23.8
2018-06-07,184,21.3,18.9,24.4
2018-06-08,184,20.9,18.9,24.6
2018-06-09,184,22.2,18.9,26.9
2018-06-10,184,19.9,18.4,21.1
2018-06-11,184,19.4,18,22.4
2018-06-12,184,21.1,18.7,24.5
2018-06-13,184,21.9,17.7,28.8
2018-06-14,184,22.1,19.5,25.6
2018-06-15,184,21.1,19,23.8
2018-06-16,184,20.3,18.3,23
2018-06-17,184,20.8,18.9,24.5
2018-06-18,184,22,19.5,24.1
2018-06-19,184,22,19.7,24.3
2018-06-20,184,21.9,19.7,25.3
2018-06-21,184,22.7,20.2,26.8
2018-06-22,184,22.8,20.1,25.6
2018-06-23,184,22.7,19.8,25.1
2018-06-24,184,23.9,20.6,27
2018-06-25,184,24,20.6,27.5
2018-06-26,184,28.2,23.6,32.3
2018-06-27,184,26.3,24.3,29
2018-06-28,184,25.7,23.4,28.5
2018-06-29,184,25.2,23.2,28.9
2018-06-30,184,24,22,26.8
2018-07-01,184,27.3,22.7,30.4
2018-07-02,184,27.3,24.1,31.4
2018-07-03,184,24.1,22.8,25.5
2018-07-04,184,26,24.2,29.8
2018-07-05,184,24.8,23.6,26.5
2018-07-06,184,22.7,21.7,24
2018-07-07,184,21.3,19.9,22.3
2018-07-08,184,20.9,19.6,22.5
2018-07-09,184,24.6,21.1,28.5
2018-07-10,184,28.3,24.7,33.1
2018-07-11,184,30,27.4,35
2018-07-12,184,28,26,30.4
2018-07-13,184,26.7,25.2,29.2
2018-07-14,184,26.9,24.8,29.5
2018-07-15,184,27,24.4,29.8
2018-07-16,184,27,24.5,29.5
2018-07-17,184,27.3,24.8,30.1
2018-07-18,184,27.7,24.6,30.6
2018-07-19,184,27.8,24.7,31
2018-07-20,184,28.8,25.8,31.6
2018-07-21,184,28.9,25,33.9
2018-07-22,184,29.2,28.2,30.8
2018-07-23,184,29.9,27,34.1
2018-07-24,184,29.2,27.5,31.7
2018-07-25,184,29.1,27.5,31.9
2018-07-26,184,29.1,27.5,31.8
2018-07-27,184,29.3,27.1,32.5
2018-07-28,184,29.1,27.4,31.1
2018-07-29,184,29.4,27.2,32.5
2018-07-30,184,28.9,27.6,31.1
2018-07-31,184,28.7,25.8,31.6
2018-08-01,184,29.2,26.3,32.3
2018-08-02,184,29,26.7,32.1
2018-08-03,184,30,28.1,34.1
2018-08-04,184,29.5,27.8,32
2018-08-05,184,29.9,27.4,33.3
2018-08-06,184,30.1,28.1,32.8
2018-08-07,184,29.7,27.9,31.9
2018-08-08,184,29.3,26.9,31.8
2018-08-09,184,29.6,27.5,32.6
2018-08-10,184,29.9,27.5,33.2
2018-08-11,184,28.8,27.8,32.4
2018-08-12,184,29.8,26.1,33.3
2018-08-13,184,31.1,28.7,34.4
2018-08-14,184,31.2,28.6,35.3
2018-08-15,184,29.7,27.8,33.5
2018-08-16,184,27.5,25.2,28.8
2018-08-17,184,26.2,24.4,28.4
2018-08-18,184,26.7,24.4,30.7
2018-08-19,184,28.3,24.8,33.2
2018-08-20,184,29.2,27,32.8
2018-08-21,184,28.1,24.8,30.6
2018-08-22,184,27.8,25.9,30.5
2018-08-23,184,26.5,25.6,29.2
2018-08-24,184,27.2,24.9,30
2018-08-25,184,26.4,24.7,31.2
2018-08-26,184,28.3,26,31.8
2018-08-27,184,28.4,26.1,32
2018-08-28,184,27.8,25.9,30.4
2018-08-29,184,28.5,25.1,33.9
2018-08-30,184,28.9,25.8,34.5
2018-08-31,184,30,25.6,33.3
2018-09-01,184,25.8,23.3,28.9
2018-09-02,184,24.9,22.7,29.2
2018-09-03,184,27,24.1,31.2
2018-09-04,184,26.2,23.5,29.1
2018-09-05,184,26.6,23.2,30.8
2018-09-06,184,26.2,24.5,29.2
2018-09-07,184,24.3,21,27.4
2018-09-08,184,22.3,19.4,24.9
2018-09-09,184,23,19.1,26.3
2018-09-10,184,23,20.2,26.2
2018-09-11,184,22.3,21.4,23.8
2018-09-12,184,23,21.4,24.8
2018-09-13,184,23.5,21.6,24.3
2018-09-14,184,25.3,23,27.8
2018-09-15,184,25.2,23.5,28
2018-09-16,184,25.5,23,28.5
2018-09-17,184,24.6,23.4,28.3
2018-09-18,184,25,23.4,28.1
2018-09-19,184,23.3,21.3,25.4
2018-09-20,184,25.2,22.3,27.7
2018-09-21,184,24.5,23.4,28.2
2018-09-22,184,24.2,22.3,27.6
2018-09-23,184,24.4,21.2,29.6
2018-09-24,184,21.9,19.2,23.7
2018-09-25,184,21.5,19.3,24.1
2018-09-26,184,22.2,20.8,24.9
2018-09-27,184,21.2,18.5,23.6
2018-09-28,184,21.7,19.4,24.3
2018-09-29,184,20.7,18.5,22.3
2018-09-30,184,21.9,20.2,25.2
2018-10-01,184,21.3,19.7,23.5
2018-10-02,184,20.7,17.6,23.6
2018-10-03,184,19.2,16.5,22.3
2018-10-04,184,20.4,17.8,21.9
2018-10-05,184,21.6,20.6,24.5
2018-10-06,184,21.1,19.6,24.7
2018-10-07,184,20.6,17.9,23.9
2018-10-08,184,19.2,16.6,22.3
2018-10-09,184,20.3,17.5,22.3
2018-10-10,184,18.3,16.3,20.5
2018-10-11,184,16.3,15.1,18.5
2018-10-12,184,15.6,13.2,18
2018-10-13,184,15.4,11.8,19
2018-10-14,184,17.6,13.2,20.4
2018-10-15,184,18.7,16.2,20.6
2018-10-16,184,16.1,14,19.3
2018-10-17,184,16.8,13.1,20.6
2018-10-18,184,16.6,15.2,19.3
2018-10-19,184,16.1,12.9,19.5
2018-10-20,184,16.3,12.5,20.5
2018-10-21,184,17.1,13.7,20.7
2018-10-22,184,17.4,14.5,20.6
2018-10-23,184,18.5,16.4,21.9
2018-10-24,184,16.8,13.8,19.7
2018-10-25,184,17.4,11.6,22.8
2018-10-26,184,18.5,16.3,21.8
2018-10-27,184,15.6,14.5,17.9
2018-10-28,184,17.5,13.1,21.1
2018-10-29,184,18,15.2,22
2018-10-30,184,14.8,13.2,17.4
2018-10-31,184,14.1,11.6,18
2018-11-01,184,13.4,11.2,16.3
2018-11-02,184,14.4,9.6,18.5
2018-11-03,184,15.2,11.4,18.5
2018-11-04,184,15.2,12.3,19.6
2018-11-05,184,15,10.5,18.8
2018-11-06,184,16.5,12.9,19.9
2018-11-07,184,17.4,16.1,18.8
2018-11-08,184,17.7,15.1,20.5
2018-11-09,184,14.6,11.3,17.2
2018-11-10,184,13.6,9.7,17.8
2018-11-11,184,14.6,10.5,18.3
2018-11-12,184,13.8,13,15.5
2018-11-13,184,13.8,12.5,16.3
2018-11-14,184,13.3,10.2,16.3
2018-11-15,184,16,11.2,20.1
2018-11-16,184,14.9,13.5,17.4
2018-11-17,184,12.6,9.7,15.4
2018-11-18,184,12.3,9.6,15.1
2018-11-19,184,13.2,11.8,15.7
2018-11-20,184,12.6,10.1,15.6
2018-11-21,184,13.3,9.9,16.7
2018-11-22,184,10.2,8.4,13.5
2018-11-23,184,10,7.3,12.3
2018-11-24,184,14,8.8,19.2
2018-11-25,184,13,10.6,16
2018-11-26,184,14.5,10.4,18.2
2018-11-27,184,13.8,11.5,17
2018-11-28,184,13,10,16.3
2018-11-29,184,12.8,8.5,17.8
2018-11-30,184,13.1,10,16.9
2018-12-01,184,13.7,11.3,16.3
2018-12-02,184,17.6,13.6,20.5
2018-12-03,184,18.9,17.1,22.9
2018-12-04,184,13.8,10.8,17.6
2018-12-05,184,9.9,8,11.7
2018-12-06,184,9.5,8.1,12.6
2018-12-07,184,4.8,2.7,10.3
2018-12-08,184,4.2,2.6,6.6
2018-12-09,184,3.9,2.8,4.8
2018-12-10,184,7.6,4.7,10.2
2018-12-11,184,9,7.2,10.1
2018-12-12,184,6.5,5.8,9.1
2018-12-13,184,8,6,9.7
2018-12-14,184,5.6,4.4,7
2018-12-15,184,6,2,9.6
2018-12-16,184,9.1,6.5,10.8
2018-12-17,184,10.3,9.7,11.8
2018-12-18,184,9.7,8,12
2018-12-19,184,13.9,8.5,18
2018-12-20,184,12.5,11.7,16.1
2018-12-21,184,14.6,12.7,16.8
2018-12-22,184,13,11.5,16.2
2018-12-23,184,9.6,7.4,12.2
2018-12-24,184,6.4,4.6,9
2018-12-25,184,7.8,3.8,10.8
2018-12-26,184,8.5,6.8,9.7
2018-12-27,184,2.5,1.4,6.8
2018-12-28,184,1.9,0.2,3.2
2018-12-29,184,3.1,1.7,4.1
2018-12-30,184,3.1,1.9,4.1
2018-12-31,184,4.6,3.5,5.8
2019-01-01,184,5.6,4.8,7
2019-01-02,184,5.1,4.5,6.1
2019-01-03,184,5.1,3.5,8
2019-01-04,184,5.8,2.6,10
2019-01-05,184,7,5.2,9
2019-01-06,184,5.7,4.5,7.7
2019-01-07,184,5.9,3.1,8.8
2019-01-08,184,6.6,4.5,8.8
2019-01-09,184,4.5,2.2,5.8
2019-01-10,184,6.9,5.6,7.8
2019-01-11,184,7.9,5.9,9.4
2019-01-12,184,8.9,8.1,10.9
2019-01-13,184,7.9,6.6,10
2019-01-14,184,7.3,5.5,9.7
2019-01-15,184,7,3.6,9.9
2019-01-16,184,3.1,2,4
2019-01-17,184,5.6,3.9,6.5
2019-01-18,184,6.4,3.9,9.8
2019-01-19,184,8.9,3.6,12.6
2019-01-20,184,6.7,3.9,11.6
2019-01-21,184,6.2,3.9,8.1
2019-01-22,184,8.3,5.8,10.9
2019-01-23,184,8.6,6.7,11.9
2019-01-24,184,6.2,3.4,9.6
2019-01-25,184,5.7,3.6,10.1
2019-01-26,184,4.3,2.9,5.8
2019-01-27,184,5.6,2.4,8.5
2019-01-28,184,7.7,4.8,10.8
2019-01-29,184,6.3,2.8,9.2
2019-01-30,184,8.2,6.8,10.1
2019-01-31,184,4.9,3.3,8.2
2019-02-01,184,5,3.4,6.8
2019-02-02,184,9.3,5,12
2019-02-03,184,13.3,8.6,18.4
2019-02-04,184,6.9,4.9,9.5
2019-02-05,184,9.3,4,13.6
2019-02-06,184,11.8,9.1,15.5
2019-02-07,184,6.5,1.9,12.1
2019-02-08,184,3.4,1.5,5.6
2019-02-09,184,3,1.5,4.7
2019-02-10,184,3.1,2,4.9
2019-02-11,184,3.7,2.9,4.7
2019-02-12,184,5.7,1,8.7
2019-02-13,184,6.8,5.2,8.7
2019-02-14,184,5.6,4.2,8
2019-02-15,184,6.4,4.3,7.7
2019-02-16,184,4.2,3.1,7
2019-02-17,184,4.4,3.1,6.9
2019-02-18,184,7.1,2.9,9.8
2019-02-19,184,9.3,6.4,13
2019-02-20,184,6.9,4.8,9.4
2019-02-21,184,7.1,5.6,8.7
2019-02-22,184,8.3,6.5,10.9
2019-02-23,184,9.3,4.2,13.7
2019-02-24,184,11,8.6,14.1
2019-02-25,184,9.4,7.3,13.1
2019-02-26,184,8.9,5.3,12.2
2019-02-27,184,10.9,9.4,11.9
2019-02-28,184,10.4,8,13.2
2019-03-01,184,9.4,6.4,12.3
2019-03-02,184,11,7.3,14.3
2019-03-03,184,11.8,10.5,13.3
2019-03-04,184,10,8.4,12.2
2019-03-05,184,10.7,6.2,13.4
2019-03-06,184,10.4,8.4,13.8
2019-03-07,184,8.3,7.3,10.4
2019-03-08,184,8.5,3.7,12.3
2019-03-09,184,11.6,6.5,16.6
2019-03-10,184,10.7,8.9,13.1
2019-03-11,184,10,6.9,13.6
2019-03-12,184,10.7,6.1,16
2019-03-13,184,8.4,5.1,11.7
2019-03-14,184,10,7,14
2019-03-15,184,10.2,6.2,15.8
2019-03-16,184,10.1,6,14.1
2019-03-17,184,11.2,8,14.1
2019-03-18,184,10.7,6.9,14.2
2019-03-19,184,12.3,9.2,16.1
2019-03-20,184,16.3,9.9,21.2
2019-03-21,184,10.7,7.3,20
2019-03-22,184,7.8,6.4,10.6
2019-03-23,184,8.5,6.2,11.8
2019-03-24,184,7.5,3.6,11
2019-03-25,184,9.9,6.4,13.2
2019-03-26,184,14.2,10.1,16.7
2019-03-27,184,16.4,10.3,22
2019-03-28,184,14.6,12.8,16.9
2019-03-29,184,13.9,12.2,17
2019-03-30,184,11,7.9,14.6
2019-03-31,184,8.4,7.1,11.4
2019-04-01,184,10.5,7.1,13.2
2019-04-02,184,10.6,8.6,14
2019-04-03,184,10.5,6.6,14.4
2019-04-04,184,11.3,6.2,14.6
2019-04-05,184,14.5,11.9,18.2
2019-04-06,184,15,11,20.8
2019-04-07,184,16.4,13,21.4
2019-04-08,184,14.8,11.7,18.1
2019-04-09,184,15,14.1,17.4
2019-04-10,184,10.4,9.6,14.2
2019-04-11,184,11.6,9.7,13.8
2019-04-12,184,12.7,9.2,16.6
2019-04-13,184,13.7,9.4,17.7
2019-04-14,184,13.6,10.6,17.1
2019-04-15,184,13,8.7,17.1
2019-04-16,184,16.8,10.7,25
2019-04-17,184,15.8,13.6,18.6
2019-04-18,184,16.7,12.3,22.1
2019-04-19,184,16.8,14.3,21.6
2019-04-20,184,17.1,14.5,20
2019-04-21,184,18.5,15,23.1
2019-04-22,184,19.3,16.6,24
2019-04-23,184,19.1,17.3,22.5
2019-04-24,184,18,15.7,21.2
2019-04-25,184,15.8,14.1,17.9
2019-04-26,184,12.2,11.3,15.9
2019-04-27,184,14,11.7,17
2019-04-28,184,15,12.1,17.5
2019-04-29,184,16.1,14.5,20.3
2019-04-30,184,15.6,14.5,17.6
2019-05-01,184,14.7,12.4,18.6
2019-05-02,184,17.2,12.8,21.5
2019-05-03,184,18.9,16,21.9
2019-05-04,184,19.2,14.7,23.3
2019-05-05,184,19,16.4,22.2
2019-05-06,184,15.9,13.4,19.2
2019-05-07,184,15.6,12.3,19.5
2019-05-08,184,16.3,11.9,19.6
2019-05-09,184,17.4,14.7,20.3
2019-05-10,184,17.6,14.3,21.4
2019-05-11,184,18.5,15,23.4
2019-05-12,184,18.7,15.7,21.5
2019-05-13,184,20.1,17.4,23.7
2019-05-14,184,20.5,18.6,23.2
2019-05-15,184,21.2,16.9,26.6
2019-05-16,184,23.2,18,28.3
2019-05-17,184,21.2,18.4,26.3
2019-05-18,184,20.6,17.4,23.3
2019-05-19,184,21.4,18.8,26.3
2019-05-20,184,17.3,14.9,19.8
2019-05-21,184,19.2,14.5,23
2019-05-22,184,23.4,19.5,27.6
2019-05-23,184,26.2,22,31.3
2019-05-24,184,28.4,23.8,33.1
2019-05-25,184,23.3,20.4,27.2
2019-05-26,184,23.1,20.3,25.4
2019-05-27,184,20.7,15.8,25.5
2019-05-28,184,18.9,15.5,21.7
2019-05-29,184,22.3,18.7,27
2019-05-30,184,21.7,18,25.9
2019-05-31,184,17.9,15.6,21.4
2019-06-01,184,19,15.9,22.4
2019-06-02,184,20.1,17.9,24.6
2019-06-03,184,20.9,17.9,24.5
2019-06-04,184,22.8,19.4,29
2019-06-05,184,22.5,19.2,26.1
2019-06-06,184,23.6,19.1,28.1
2019-06-07,184,19.6,18.2,25.3
2019-06-08,184,19.9,17.5,23.2
2019-06-09,184,20.2,17,23.2
2019-06-10,184,20.2,17.5,24.8
2019-06-11,184,20.2,18.4,22.9
2019-06-12,184,19.9,17.6,22.9
2019-06-13,184,21.9,17.6,28
2019-06-14,184,19.4,17.4,21.4
2019-06-15,184,20.1,18.2,22.5
2019-06-16,184,20.6,18.6,23.3
2019-06-17,184,20.8,17.8,23.3
2019-06-18,184,21.6,20.5,23.3
2019-06-19,184,21.7,19.4,24.4
2019-06-20,184,22,19.8,24.4
2019-06-21,184,22.6,20.3,26.4
2019-06-22,184,22.1,19.7,25.5
2019-06-23,184,21.1,19.3,25.6
2019-06-24,184,21.6,18.8,24.4
2019-06-25,184,24.2,19.1,28.9
2019-06-26,184,22.1,19.8,25.9
2019-06-27,184,23.1,21.9,25.9
2019-06-28,184,23.5,21,25.8
2019-06-29,184,25.2,22.6,29.8
2019-06-30,184,23.4,21.4,26.9
2019-07-01,184,23.4,22.3,25.6
2019-07-02,184,23.3,21.8,25.7
2019-07-03,184,22.6,21.6,24.9
2019-07-04,184,22.3,20.4,25.9
2019-07-05,184,23.9,21.6,28.7
2019-07-06,184,23.8,20.8,27.2
2019-07-07,184,23.3,22.2,26.4
2019-07-08,184,21.8,20.6,22.7
2019-07-09,184,22,20.9,23.6
2019-07-10,184,21.4,20.5,22
2019-07-11,184,23.2,20.6,26.7
2019-07-12,184,23.3,21.7,25.8
2019-07-13,184,21.6,20.4,22.9
2019-07-14,184,24.2,21.5,27.1
2019-07-15,184,24.2,22.2,26.5
2019-07-16,184,24.8,22.2,27.2
2019-07-17,184,25,22.9,28
2019-07-18,184,24.2,22.9,25.9
2019-07-19,184,24.1,22.3,26.2
2019-07-20,184,25.7,24.6,28.2
2019-07-21,184,27.3,24.8,30.7
2019-07-22,184,27.1,23.8,32.7
2019-07-23,184,27.6,24.3,30.3
2019-07-24,184,27.9,25.7,30.9
2019-07-25,184,27.9,25.9,31.1
2019-07-26,184,27.8,25.3,31.2
2019-07-27,184,28.1,26.5,31
2019-07-28,184,29.3,27,31.8
2019-07-29,184,28.7,26.1,31.3
2019-07-30,184,30.4,27.3,35.4
2019-07-31,184,29.5,27.9,32.3
2019-08-01,184,29.2,26.9,32.1
2019-08-02,184,28.8,26.7,31.2
2019-08-03,184,29,25.4,31.7
2019-08-04,184,27.9,25.9,30.2
2019-08-05,184,27.8,24.9,30.9
2019-08-06,184,28.8,26.2,32.2
2019-08-07,184,29.6,26.6,34.2
2019-08-08,184,31.1,27.7,34.7
2019-08-09,184,30.1,27.7,33.3
2019-08-10,184,29.5,28.8,30.9
2019-08-11,184,28.7,27.7,30.5
2019-08-12,184,29.7,27.2,33.9
2019-08-13,184,29.2,26.8,31.2
2019-08-14,184,28.6,26.8,31.6
2019-08-15,184,27.1,26.4,27.9
2019-08-16,184,27.7,25.7,30.9
2019-08-17,184,28.8,25.7,32.6
2019-08-18,184,27.2,25.9,29.7
2019-08-19,184,26.3,24.6,29.1
2019-08-20,184,27.1,25.7,30.1
2019-08-21,184,28.1,25.3,31.6
2019-08-22,184,28.5,25.8,31.8
2019-08-23,184,27.4,26.2,30.7
2019-08-24,184,27,25.2,28.8
2019-08-25,184,25.5,23.3,27.7
2019-08-26,184,25.9,23.5,28.3
2019-08-27,184,26.9,24.5,31
2019-08-28,184,24.8,23,27
2019-08-29,184,23.3,21.3,25.4
2019-08-30,184,25.5,22.2,28.8
2019-08-31,184,24.9,20.8,28.2
2019-09-01,184,23.3,20.6,26.3
2019-09-02,184,24.1,21.9,26.6
2019-09-03,184,24.8,22.4,26.7
2019-09-04,184,24.7,23.7,27.9
2019-09-05,184,26.2,23.4,30.4
2019-09-06,184,26.8,25.1,28.6
2019-09-07,184,27.6,24.9,30.3
2019-09-08,184,24.5,23.4,26.3
2019-09-09,184,26.2,23.7,29
2019-09-10,184,27,24,29.4
2019-09-11,184,26,24.1,29.3
2019-09-12,184,24.1,23,25.1
2019-09-13,184,24,22.1,26.7
2019-09-14,184,24.3,21.7,26.9
2019-09-15,184,24.6,22.9,26.9
2019-09-16,184,24.6,23.6,27
2019-09-17,184,23.8,22,25.8
2019-09-18,184,23.3,20.6,27.6
2019-09-19,184,22.8,19.3,25.9
